College Name,Contact no,Email,Website,Address
"Radhey Hari Govt. P.G. College Contact Number, Address & Location Map, Kashipur",rhgpgc@gmail.com,http://www.rhgpgckashipur.org,Kashipur Uttarakhand 244713
"BDS School Of Law (BDSSL), Meerut Contact Number, Address & Location Map, Meerut","+91-0121-2601937, 2603009, 2602652",info@bdssl.net,http://www.bdssl.net,"Sector 8, Jagrati Vihar (Near Somdutt Vihar & Opp. Medical College), Garh Road, Meerut u2013 250004 (UP)"
"Babu Shivnath Agrawal College Contact Number, Address & Location Map, Mathura",565-2421253,bsapgcollege@gmail.com,http://bsacollege.co.in/,"Near New Bus Stand, Mathura, Uttar Pradesh, India (281004)"
"Dr. Babasaheb Ambedkar National Institute of Social Sciences Contact Number, Address & Location Map, Indore",7324- 272830,info@baniss.in,http://www.baniss.in,"Old Agra-Mumbai Road ,Dongargaon, Dr. Ambedkar Nagar, Pin - 453 441 District: Indore, (M.P.) INDIA"
"Baba Saheb Bhimrao Ambedkar Law College Contact Number, Address & Location Map, Lucknow",+91-9335903479,mail@bsbralc.in,http://bsbambedkarlawcollege.in,"Baba Saheb BhimRao Ambedkar Law College, rnHarkansgarhi, rnRae Bareily Road, rnLucknow - 226301."
"Bahona College Contact Number, Address & Location Map, Jorhat",0376-2398044,bahonacollege@rediffmail.com,http://bahonacollege.edu.in/index.aspx,"Bahona College,Bahona, Jorhat, Assam, India"
"Balurghat Law College Contact Number, Address & Location Map, Balurghat",(03522) 271148,balurghatlawcollage1@gmail.com,http://balurghat-law-college.blogspot.in,BALURGHAT P.O. & DIST. BALURGHATrnPIN: 733101
"Indian School of Business Management & Administration (ISBM), Delhi Contact Number, Address & Location Map, Delhi",+91-9892501991,delhi@isbm.org.in,http://www.isbm.org.in,"ISBM, Office No 309, 3rd Floor, New Delhi House, Near Barakhamba Road Metro Stn, Connaught Place, New Delhi-110001"
"The IIS University Contact Number, Address & Location Map, Jaipur",+91-141-2400160-161,iisuniversity@iisuniv.ac.in,http://www.iisuniv.ac.in,"Gurukul Marg, SFS, Mansarovar, Jaipur- 302020"
"VMOU Contact Number, Address & Location Map, Kota",+91-744-2797000,rckota@vmou.ac.in,http://www.vmou.ac.in/,"VARDHAMAN MAHAVEER OPEN UNIVERSITY, KOTA, Rawatbhata Road Kota-324021 (Rajasthan) INDIA"
"Vishisht School of Management, Indore Contact Number, Address & Location Map, Indore","0731-2423222, +91- 9826773311",info@vsom.in,http://www.vsom.in/,"Near MPEB Office, Pologround, Indore"
"Pinnacle School of Business Management Contact Number, Address & Location Map, Mumbai",084 25 86 2007,mumbai@psbm.org,http://www.psbm.org,PSBM 304 Nac Kirti PremisesCommerce PointOpp Railway StationBhayander (E)Thane : 401105.
"Punjabi University Contact Number, Address & Location Map, Patiala","01655-230321,3046367",pucmaur@hotmail.com,http://www.punjabiuniversity.ac.in/,District BathindaPunjab (India)PinCode : 151509
"IMC Delhi Contact Number, Address & Location Map, New Delhi",+91-011-24626446,enquiry@imc-nd.ac.in,http://www.imc-nd.ac.in/,D-30South Extension Part-INew Delhi - 110049India
"Great India Degree College (GIDC), Hyderabad Contact Number, Address & Location Map, Hyderabad",0841-8325722,info@greatindiabschool.edu.in,http://greatindiadegreecollege.in/,H.No.5-109/6S-21/AGundla PochampallyMedchal MandalR R District Hyderabad - 501 401. TelanganaIndia.
"Dibrugarh University Institute of Engineering and Technology Contact Number, Address & Location Map, Dibrugarh",+91 3732370239,registrar@dibru.ac.in,http://www.dibru.ac.in,"Dibrugarh UniversityDibrugarh-786004,Assam, India"
"Kamla Raja Girls Govt. Post-Graduate College Contact Number, Address & Location Map, Gwalior",07512625495,principal@krgcgwalior.org,http://krgcgwalior.org/,"Kamla Raja Girls PG College, Gwalior Districts - Gwalior"
"B.J.S. Rampuria jain Law College Contact Number, Address & Location Map, Bikaner",01512231443,bjsrjaincollege@gmail.com,http://www.rampurialawcollege.org/,"Sector-III, JNV Circle, Jai Narayan Vyas Colony, Bikaner."
"IACM Institute Contact Number, Address & Location Map, Delhi",01124643348,info@iacm-india.com,http://www.iacm-india.com/index.html,"D-66, South Extn.-I & H-9 South Extn.-I, New Delhi - 110049"
"D.A.V. College for Girls Yamunanagar Contact Number, Address & Location Map, Yamunanagar",9215087200,davcollegeynr@rediffmail.com,http://www.davyamunanagar.in,D.A.V. College for Girls YamunanagarHaryana(135001)
"GC bangalore Contact Number, Address & Location Map, Bengaluru",+91-8023303737,gouthamcollege@ymail.com,http://www.gouthamcollege.org/,"Bhuvaneshwari nagar, R. T. Nagar postBangalorreKarnataka560032  India"
"St. Xaviers College Contact Number, Address & Location Map, Ranchi",+91-651-22143011,studentservice@sxcran.org.in,http://www.sxcran.org/,"St. Xavier's College, Ranchi, Post Box No-9, Dr. Camil Bulcke Path, Ranchi, Jharkhand-834001"
"St. John's College Contact Number, Address & Location Map, Agra",0562-3247846,stjohnscollegeagra@gmail.com,http://stjohnscollegeagra.in,"Mahatma Gandhi Rd, Raja ki Mandi, Civil Lines, Agra, Uttar Pradesh 282002"
"Roever College of Education (B.Ed) Contact Number, Address & Location Map, Perambalur",04328-291477,roevereducollege@gmail.com,http://roever.edu.in/cedu/index.html,"Thanthai Hans Roever College of Education (11510),Perambalur -621212."
"JSS College of Arts, Commerce and Science Contact Number, Address & Location Map, Mysuru",0821 - 2548236,jssautonomous@gmail.com,http://www.jsscacs.edu.in/,"JSS College of Arts, Commerce and Science (Autonomous),Ooty Road, Mysore,Karnataka, India"
"St Ann's College for Women Contact Number, Address & Location Map, Hyderabad",040-23513020,stann_college@yahoo.co.in,http://www.stannscollegehyd.com,MehdipatnamHyderabad-28
"GCC Delhi Contact Number, Address & Location Map, Delhi",91 -1125081425,geniuschoice21@gmail.com,http://www.geniusedu.com/,"201-202, Vardhaman Air Port Plaza - I, Plot No-12, Sector-6, Main Central Market, Dwarka, New Delhi - 110045."
"Universal College Contact Number, Address & Location Map, Bengaluru",080 - 23111020,universalcollege@yahoo.com,http://www.universalcollege.org,"90, Magadi Main Road,Vijayanagar Toll-Gate Circle,Bangalore - 560 044"
"Chandigarh University Contact Number, Address & Location Map, Mohali","+91-160-3051003, 1800 1212 88800",admissions@cumail.in,http://www.cuchd.in,"Chandigarh University NH-95 Chandigarh-Ludhiana Highway, Mohali, Punjab (INDIA)"
"Aura Institutions Contact Number, Address & Location Map, Delhi",admissions@aura.edu.in,http://www.aura.edu.in/
"SASTRA University - School of Law Contact Number, Address & Location Map, Thanjavur",4362 304153,hod_law@sastra.edu,http://law.sastra.edu/,"Shanmugha Arts, Science, Technology & Research AcademyrnSASTRA University,rnTirumalaisamudram, Thanjavur u2013 613 401rnTamilnadu, India"
"SNGCLS Kollam Contact Number, Address & Location Map, Kollam",04742747770,sngcls@gmail.com,http://www.sngcls.com/,"SREE NARAYANA GURU COLLEGE OF LEGAL STUDIES, KOLLAM-691001, Post Box No: 239"
"Arya College Contact Number, Address & Location Map, Ludhiana","+91 161 2443365, 2446660.",mail@aryacollegeludhiana.com,http://www.aryacollegeludhiana.com/,Maharishi Dayanand MargCivil LinesLudhiana (Punjab State) INDIA. PIN: 141 001.
"Reliable Institute Contact Number, Address & Location Map, Ghaziabad",+ 91-8800439995,director@reliableinstitute.edu.in,http://reliableinstitute.edu.in/,Reliable InstituteNH-58Delhi-Meerut RoadMortaGhaziabad(NCR) - 201003
"Sky Education Contact Number, Address & Location Map, New Delhi","01145531311,01145531311,01145531311,01145531311",Programs360@gmail.com,http://www.skyeducation.co.in/,"C-1,A-146,Choudhay Chamber,Shakarpur,Delhi, Lakshmi Nagar, Delhi, Delhi, India- 110092C-1,A-146,Choudhay Chamber,Shakarpur,Delhi, Lakshmi Nagar, Delhi, Delhi, India- 110092C-1,A-146,Choudhay Chamber,Shakarpur,Delhi, Lakshmi Nagar, Delhi, Delhi, India- 110092C-1,A-146,Choudhay Chamber,Shakarpur,Delhi, Lakshmi Nagar, Delhi, Delhi, India- 110092"
"Tamil Nadu National Law University Contact Number, Address & Location Map, Tiruchirappalli",+91-4312692101/2692111,registrar@tnnlu.ac.in,http://www.tnnlu.ac.in,"Dindigul Main Road, Navalurkuttappattu,  Tiruchirappalli - 620 027, Tamil Nadu, India."
"C U Shah Commerce College Contact Number, Address & Location Map, Ahmedabad",91-079-30070002,info@cushahcommercecollege.org,http://www.cushahcommercecollege.org,"Near Gujarat Vidyapeeth, Incometax circle, Ashram Road, Ahmedabad - 380 014"
"RGC Bhopal Contact Number, Address & Location Map, Bhopal",+91-0755-2561353,rgcbhopal@yahoo.com,http://www.rgcbhopal.org/,"E-8, Trilanga Colony,  Shahpura Bhopal, 462039 (M.P.) India"
"Loyola College Contact Number, Address & Location Map, Chennai",91-44-2817-8291/92/93,alumni@loyolacollege.edu,http://www.loyolacollege.edu,"Loyola College,Sterling Rd, Nungambakkam, Chennai, Tamil Nadu 600034"
"Galgotias University Contact Number, Address & Location Map, Greater Noida","+91 9582847072, +91 7838829983",admissions@galgotiasuniversity.edu.in,http://www.galgotiasuniversity.edu.in,"Plot No.2, Sector 17-A Yamuna Expressway, Greater Noida, Gautam Buddh Nagar, Uttar Pradesh, India"
"PRIST University Contact Number, Address & Location Map, Thanjavur","+91-4362-265021, +91-1800-425-7407",admissions@prist.ac.in,http://www.prist.ac.in,"Thanjavur -Trichy Highways, Vallam, Thanjavur - 613403, Tamil Nadu."
"SGTU Gurgaon Contact Number, Address & Location Map, Gurgaon","0124-2278183/84/85, 1800 102 5661",info@sgtuniversity.org,http://www.sgtuniversity.ac.in,"Budhera, Gurugram-Badli Road, Gurugram- 122505, Haryana, India"
"All India Institute of Management Studies (AIIMAS), Chennai Contact Number, Address & Location Map, Chennai",9104424956036,aiimas@rediffmail.com,http://www.aiimas.com/,"# 55, (Old No: 29), Lazarus Church Road, R.A.Puram, Chennai-600 028, India"
"Sri Padmavati Mahila Visvavidyalayam (SPMV), Tirupati Contact Number, Address & Location Map, Tirupati",91-877-2284588,info@spmvv.ac.in,http://www.spmvv.ac.in,"Sri Padmavati Mahila Visvavidyalayam, Padmavathi Nagar, Near West Railway Station, Tirupati, Chittoor (D.t),  Andhra Pradesh, INDIA."
"Symbiosis Centre for Distance Learning (SCDL), Noida Contact Number, Address & Location Map, Noida",912066211000,http://www.scdl.net/,"#D3, Near Chirag Delhi Flyover, South Swami Nagar"
"Symbiosis Centre for Distance Learning (SCDL), Chennai Contact Number, Address & Location Map, Chennai",newadmissions@scdl.net,http://www.scdl.net,"IMTP Consultancy Services Pvt. Ltd. 73 1st & 2nd Floor, LB Road , Adyar, Chennai, Tamil Nadu, India- 600020"
"Arya Vidyapeeth College Contact Number, Address & Location Map, Guwahati",+91-361-2474065,principal@avcollege.ac.in,http://www.avcollege.ac.in,"Gopinath Nagar , Guwahati - 781016, Assam, India."
"Navrachana University Contact Number, Address & Location Map, Vadodara","+91-265-6172-100 , +91-265-6172-222",nuv@nuv.ac.in,http://www.nuv.ac.in,"Vasna Bhayli Road, Vadodara - 391410."
"College of Engineering, Andhra University Visakhapatnam Contact Number, Address & Location Map, Visakhapatnam",08912844000/2844197,enquiry@andhrauniversity.edu.in,http://www.andhrauniversity.edu.in/engg/,"Junction, AU North Campus, Visakhapatnam, Andhra Pradesh 530003"
"VSSD Kanpur Contact Number, Address & Location Map, Kanpur",05122562613,info@vssdcollege.ac.in,http://vssdcollege.ac.in,"VSSD College, Nawabganj, Kanpur, 208002,Uttar Pradesh"
"IFTM Moradabad Contact Number, Address & Location Map, Moradabad",05912360817,info@iftmuniversity.ac.in,http://iftmuniversity.ac.in/,"Lodhipur Rajput, Delhi Road, NH-24, Moradabad, U.P. 244102"
"Srimad Andavan Arts & Science College Contact Number, Address & Location Map, Tiruchirappalli",04314250152,srimad_andavan@rediffmail.com,http://www.andavancollege.ac.in/,"Srimad Andavan Arts And Science College, 7, Nelson Road,u00a0Thiruvanaikoil, Tiruchirapalli - 620 005, Tamilnadu"
"Amritsar Group of Colleges (ACET), Amritsar Contact Number, Address & Location Map, Amritsar","+91-183-5069527,+918872009950",head.digital@acetedu.in,http://www.agcamritsar.in,"12 Km Stone, Amritsar-Jalandhar,G.T Road,Amritsar-143001(PB) india"
"Mewar Institute of Management Contact Number, Address & Location Map, Ghaziabad",+91-120-2698218/219/220,mim@mimcs.com,http://www.mimcs.com/,Sector-4CVasundharaDelhi-Gzb.Link RoadGhaziabad-201012Uttar PradeshIndia
"H.P.College of Law Contact Number, Address & Location Map, Sirmaur",9671300902,info@himalayaninstitutions.com,http://www.himalayaninstitutions.com/,"Near Suketi Fossil Park Road, Kala-Amb, Distt.- Sirmour. Pin Number :173030, Himachal Pradesh (India)."
"Aarupadai Veedu Institute of Technology, Chennai - A Constituent College of Vinayaka Mission's Research Foundation Contact Number, Address & Location Map, Chennai","+91-9884058280, +91-8754552018, +91-8754541024",admissions@vinayakamissions.com,http://www.avit.ac.in,"Vinayaka Nagar, Old Mahabalipuram Road , Paiyanoor, Kancheepuram Dist, Chennai, Tamil Nadu, India - 603104"
"Bharati Vidyapeeth Institute of Environment Education and Research Contact Number, Address & Location Map, Pune","7447431314, 9422504655, +91-20-24375684, +91-20-24362155.",admission@bvieer.edu.in,http://ieer.bharatividyapeeth.edu,"Katraj - Dhankawadi Campus, Pune - Satara Road, Pune 411 043"
"Bharath Institute of Higher Education And Research Contact Number, Address & Location Map, Chennai",+91-4422290742,admission@bharathuniv.ac.in,http://www.bharathuniv.ac.in,"# 173 Agharam Road Selaiyur, Chennai - 600 073"
"SOA Bhubaneswar Contact Number, Address & Location Map, Bhubaneswar",+91-9040003290,info@soauniversity.ac.in,http://www.soa.ac.in,"J-15, Khandagiri Marg, Dharam Vihar, Jagamara, Bhubaneswar, Odisha 751030"
"PSIT Kanpur Contact Number, Address & Location Map, Kanpur","18001802233 , +91-7670998888",info@psit.ac.in,http://www.psit.ac.in,"Kanpur - Agra - Delhi National Highway - 2 , Bhauti - Kanpur - 209305"
"School of Engineering & Technology - Bahra University Contact Number, Address & Location Map, Solan",09805092446,bahrauniversity@rayatbahra.com,http://www.bahrauniversity.edu.in/engineering.html,"Bahra University Shimla (Waknaghat),Tehsil Kandaghat,Distt Solan, Himachal Pradesh,PIN - 173234"
"SR Group of Institution Contact Number, Address & Location Map, Jhansi",+91-9889032667,info@srgi.ac.in,http://www.srgi.ac.in,"16 Km, Ambabai, Gwalior Road, Jhansi - 284002 U. P. (INDIA)"
"Global Institute of Intellectual Property (GIIP), Bangalore Contact Number, Address & Location Map, Bengaluru",+91-93102 55573,giip.bangalore@giipinfo.com,http://www.giipinfo.com/,"Gamma Block, 3rd Floor, Sigma Soft Tech Park, Whitefield Main Road, Bangalore u2013 560 066 (INDIA)"
"Global Institute of Intellectual Property (GIIPD), Delhi Contact Number, Address & Location Map, Delhi",+91-11-41084900,giip.delhi@giipinfo.com,http://www.giipinfo.com/,"tELCINA House, 422 Okhla Industrial Estate, Phase III, New Delhi u2013 110020, INDIA"
"IIT Kharagpur Contact Number, Address & Location Map, Kharagpur",+91-3222-282101,chairjee@adm.iitkgp.ernet.in,http://www.iitkgp.ac.in/,"Indian Institute of Technology KharagpurKharagpur West Bengal, India- 721302"
"BFIT Dehradun Contact Number, Address & Location Map, Dehradun","+91-7300777709, 9997777818",bfitadmissiondept@gmail.com,"SUDDHOWALA, DEHRADUN, PIN - 248007"
"Sant Gadge Baba Amravati University Amravati Contact Number, Address & Location Map, Amravati",+91-721 266 2173,vc@sgbau.ac.in,http://www.sgbau.ac.in
"Tata Institute of Social Sciences Contact Number, Address & Location Map, Mumbai",+91-22-25525000,infomumbai@tiss.edu,http://www.tiss.edu,"V.N. Purav Marg, Deonar, Mumbai - 400088"
"Bareilly College Contact Number, Address & Location Map, Bareilly",084456 05539,bareillycollege@gmail.com,http://bareillycollege.org,BareillyUttar Pradesh  India
"Bengal Law College Contact Number, Address & Location Map, Birbhum",03463-271353,sec@bitm.org.in,http://blc.camelliagroup.in/,"Shantiniktan Sriniketan Bypass, Dwaranda, West Bengal"
"Chaudhary Charan Singh college Contact Number, Address & Location Map, Rohtas",ccscollegerajpur@gmail.com,http://ccscollegerajpur.co.in,"Chaudhary Charan Singh college,Rajpur block, District – Rohtas,State -Bihar, India."
"Cardamom Planters' Association College Contact Number, Address & Location Map, Theni",04546 280209,cpacollege2010@gmail.com,http://www.cpacollege.org,"Pankajam Nagar,Bodinayakanur, Theni . Tamilnadu.India"
"CMR Law School Contact Number, Address & Location Map, Bengaluru",+91 80 25453077,info.ls@cmr.ac.in,http://ls.cmr.ac.in/about/about-the-school/,No 5 Bhuvanagiri OMBR Layout Bangalore Karnataka India
"C.M. Law College Contact Number, Address & Location Map, Darbhanga",www.cmlclnmu.org,principal.cmlawcollege@gmail.com,http://www.cmlawcollege.com,"CHANDRADHARI MITHILA LAW COLLEGE Danvy Building, West of Harahi Tank Lalit Narayan Mithla University Kameshwarnagar, Darbhanga, Bihar, Pin - 846004"
"Jawahar Educations Pvt. Ltd. Contact Number, Address & Location Map, Nagpur",info@jeindia.com,http://www.jeindia.com,"PLOT NO.11, DAGA LAYOUT, NORTH AMBAJHARI ROAD NEAR NIT SWIMMING POOL, NAGPUR-440033"
"Career College, Bhopal Contact Number, Address & Location Map, Bhopal",9329573895,info@careercollegeindia.com,http://careercollegeindia.com/,Career College Campus Opposite Dussehra Maidan Govindpura(BHEL) Bhopal - 462023
"CSN (P.G.) College Contact Number, Address & Location Map, Hardoi",sandeepsinha241@gmail.com,http://www.csncollegehardoi.in,"Cane Societies Nehru Degree (Pg) College, Hardoi, Uttar Pradesh"
"CICL Nagpur Contact Number, Address & Location Map, Nagpur",0712-6090608,ciclnagpur@yahoo.com,https://majesticcars.in/centralindiacollegeoflaw.com/course.html,"Behind Godhani Railway Station, Godhani (Railway), Nagpur (M.S.) 441111."
"Ch. Jaswant Singh Mahavidyalaya Contact Number, Address & Location Map, Etawah",09412429804,info@jaswantsinghpgcollege.org.in,http://www.jaswantsinghpgcollege.org.in/,"Bharthana, Etawah"
"Ch. Ram Gopal Singh Vidhi Mahavidyalaya Contact Number, Address & Location Map, Kanpur",http://crgslawcollege.org.in/,"Meharban Singh Ka Purwa, Kanpur Nagar (U.P.) India"
"CLC Salem Contact Number, Address & Location Map, Salem",0427 240 0643,clcadmission2015@gmail.com,http://www.centrallawcollege.com,"Yercaud Road, Kannankurichi, Salem,rnTamil Nadu - 636008."
"Chaudhary Charan Singh Post Graduate College Contact Number, Address & Location Map, Etawah",05688-276050,http://www.ccspg.org/,"Heonra-Saifai, Etawah - 206001, Uttar Pradesh, India."
"D.A.V. College (DAVC), Muzaffarnagar Contact Number, Address & Location Map, Muzaffarnagar",0131-2622667,info@davcollegemzn.org,http://www.davcollegemzn.org/,"Arya Samaj Road,Muzaffarnagar (U.P.)-251001"
"D.A.V. (PG) College Contact Number, Address & Location Map, Dehradun",135-2743555,info@davpgcollege.com,http://davpgcollege.in/,KaranpurDehradun-248001UTTARAKHANDINDIA
"D.A.V. P.G. College Contact Number, Address & Location Map, Lucknow",0522 - 3253109,davpg1@gmail.com,http://www.davpglu.org/,Pt. Ras Bihari Tiwari MargLUCKNOWPIN - 226 004
"D. S. Degree College Contact Number, Address & Location Map, Aligarh",0571-2409029,rajeshwarnath.singh67@gmail.com,http://www.dspgcollege.org,"Near Achal Taal, G.T. Road, Aligarh , U.P. India"
"Cotton College Contact Number, Address & Location Map, Kamrup",+91-3612540715,principalcottoncollege@rediffmail.com,http://www.cottoncollege.org.in/home.asp,"Panbazar,Guwahati, Assam, India,PIN - 781 001"
"Midnapore Law College Contact Number, Address & Location Map, Midnapore",03222 273377,college@mlc.co.in,http://www.mlc.co.in,"P.O.: Vidyasagar University, Dist: Paschin MidnaporernWest Bengal, Midnapore-712 102"
"NWCC Pune Contact Number, Address & Location Map, Pune",+91-020-2616702,nesswadiacollege@gmail.com,http://nesswadiacollege.edu.in/,"19, Late Prin. V. K. Joag Path, Pune - 411 001. Maharashtra State (India)"
"Kamkus College of Law Contact Number, Address & Location Map, Ghaziabad","+91-9310006444, +91-9899079444",kamkus.law@gmail.com,http://www.kamkus.org,"B Block, Sector 23, Sanjay Nagar, Ghaziabad, Uttar Pradesh 201002"
"Lloyd Law College Contact Number, Address & Location Map, Noida","+91-8262940940, +91-8800621117",admissions@lloydlawcollege.edu.in,http://www.lloydlawcollege.edu.in,"Plot No. 11, Knowledge Park II, Greater Noida, Uttar Pradesh 201306"
"Shia P.G. College Contact Number, Address & Location Map, Lucknow",0522-2743077,msnaqvi8@yahoo.co.in,http://www.shiapgcollege.in,"Main Campus, Daliganj , Sitapur Road, Lucknow  Uttar Pradesh India"
"MMH Ghaziabad Contact Number, Address & Location Map, Ghaziabad",+91-120-4575241,http://mmhcollegeghaziabad.edu.in/,mmh college ghaziabad pin-201009
"Loreto College Contact Number, Address & Location Map, Kolkata",33 2264 0952,loretcol@cal2.vsnl.net.in,http://www.loretocollege.in,"7, Sir William Jones Sarani (formerly Middleton Row) ,Kolkata - 700 071 West Bengal,India"
"Rizvi Law College Contact Number, Address & Location Map, Mumbai",+9102226002230,admissions@law.rizvi.edu.in,http://law.rizvi.edu.in,"Off Carter Road,Bandra West,Mumbai  Maharastra India"
"Meerut College Contact Number, Address & Location Map, Meerut",0121-2664303,principal_mcm1892@ymail.com,http://www.meerutcollege.org,"Meerut ,Uttar Pradesh, India"
"Malda College Contact Number, Address & Location Map, Malda",+91 3512-220807,maldacollege@yahoo.co.in,http://www.maldacollege.ac.in,Malda‚ West BengalIndia
"Nandini Nagar Mahavidyalaya Contact Number, Address & Location Map, Nawabganj",+91 5260 241 430,nnmv@gmail.com,http://www.nnmv.org.in,Katra-Gonda RoadNawabganjUttar Pradesh 271303
"Lakshmi Narayan College Contact Number, Address & Location Map, Vaishali",91 06224- 24523,info@lncollegebu.org,http://lncollegebu.org,"Bhagwanpur   Vaishali,   Bihar - 844114"
"New Law College Contact Number, Address & Location Map, Ahmednagar",(0241) 2324074,nlc70.ahmednagar@gmail.com,http://www.newlawcollege.org/,"SH 142, Tarakpur, Ahmednagar, Maharashtra 414001"
"Royal College of Law Contact Number, Address & Location Map, Ghaziabad",0120-3241398,royalcollegeoflaw@yahoo.com,http://www.royalcollegeoflaw.com,"28th KM Stone NH-24 Dasna, Delhi-Hapur Road Bypass Ghaziabad, UP, Ghaziabad, Indiarn"
"Jangipur College Contact Number, Address & Location Map, Murshidabad",+91-3483-264226,jangipurcollege@yahoo.com,http://www.jangipurcollege.in,"Jangipur College,Jangipur,Murshidabad,West Bengal - 742213"
"J J College Of Arts And Science Contact Number, Address & Location Map, Pudukkottai",04322 - 261801,jjcollege.pdkt@gmail.com,http://www.jjcoll.in/,"Sivapuram,(Post), Pudukkottai - 622 422 Tamil Nadu."
"Seshadripuram Law College Contact Number, Address & Location Map, Bengaluru",+91-80-22955367,info@spmlawcollege.ac.in,http://www.spmlawcollege.ac.in,"No.1, Govinda Rao Street,rnSeshadripuram Main Road,rnBengaluru - 560 020."
"Langat Singh College Contact Number, Address & Location Map, Muzaffarpur",0621-2242261,lscollegeprincipal@gmail.com,http://www.lscollege.ac.in/,"Muzaffarpur, Bihar-842001"
"Rajiv Gandhi School of Intellectual Property Law Contact Number, Address & Location Map, Kharagpur",91 3222 282238,dean@rgsoipl.iitkgp.ernet.in,http://www.iitkgp.ac.in/department/IP,"Rajiv Gandhi School of Intellectual Property LawrnIIT Kharagpur, Kharagpur, West Bengal 721302"
"GPGC Gopeshwar Contact Number, Address & Location Map, Gopeshwar",01372-252145,principalgopeshwar@gmail.com,http://gpgcgopeshwar.org,"Gopeshwar, Chamoli"
"Sarvodaya Law College Contact Number, Address & Location Map, Bengaluru",+91-9844453973,Sarvodaya_law_college@gmail.com,http://www.sarvodayalaw.co.in,"#867,Vasantha Complex Dr. M. C. Modi Hospital Road.rnRajaji Nagar, rnBangalore-560086"
"Digboi College Contact Number, Address & Location Map, Digboi",03751 270 472,support@digboicollege.com,http://www.digboicollege.com/,"Digboi, Assam 786151"
"D.B.S. College Contact Number, Address & Location Map, Dehradun",0135 265 4757,dayabrij@gmail.com,http://www.dbscollege.in,D.B.S. (P.G.) College Dehra Dun - 248001 (Uttarakhand) India
"Deoghar College Contact Number, Address & Location Map, Deoghar",info@deogharcollegedeoghar.com,http://www.deogharcollegedeoghar.com/,"Katoria, Deoghar, Jharkhand 814113"
"Institute of Forensic Science Contact Number, Address & Location Map, Nagpur",+91-0712-2534503,ifscngp@ifscnagpur.in,"Ravindranath Tagore Road  Civil Lines, Nagpur Maharastra India"
"Jain Vishva Bharati Institute Contact Number, Address & Location Map, Nagaur","+91-1581-226110,+91-1581-224332, +91-1581-226230",registrar@jvbi.ac.in,http://www.jvbi.ac.in,Jain Vishva Bharati Institute  Ladnun - 341 306 (Rajasthan)
"Kingston Law College Contact Number, Address & Location Map, Kolkata","+91-8100981098, +91-9883493503",klccal.edu.in,http://www.keical.edu.in,"Berunanpukuria, P.O-Malikapur, P.S- Duttapukur, Barasat-24 Pgs (North)"
"Modern College of Law Contact Number, Address & Location Map, Ghaziabad",+91-120-4900197,moderncollegeoflaw@gmail.com,http://moderncollegeoflaw.com,"431, Anand Industrial Estate, Mohan Nagar, Ghaziabad-201007"
"Vellalar College for Women Contact Number, Address & Location Map, Erode",0424- 2244101,vcwprinicipal@rediffmail.com,http://vcw.ac.in,Thindal (P.O.) Erode – 12
"Indian Institute of Legal Studies Contact Number, Address & Location Map, Siliguri",0353-2574013,admissioniils@gmail.com,http://www.iilsindia.com,"Dagapur, Siliguri  Darjeeling,  West Bengal India"
"Panchami College of Law Contact Number, Address & Location Map, Bengaluru",91- 080- 235064,contact@panchamicollegeoflaw.com,http://panchamicollegeoflaw.com/,"PANCHAMI COLLEGE OF LAWrn# 231, 7th Cross, Anubhavanagar, Nagarabhavi Main Road, Canara Bank Colony Bus Stop, Bengaluru-560072."
"Lucknow Law College Contact Number, Address & Location Map, Lucknow",+91 522 6568099,contact@lucknowlawcollege.org.in,http://www.lucknowlawcollege.org.in/,"Lucknow Law CollegeAhimamau, Sultanpur RoadNear Saroj Engineering College"
"Jyotirmoy School of Law Contact Number, Address & Location Map, Kolkata",+91-33- 24748282,info@jsl.org.in,http://www.jsl.org.in,"Jyotirmoy Knowledge park, kalikapur, Sonarpur, Kolkata , India"
"Ganjam Law College Contact Number, Address & Location Map, Ganjam",+91-943-706-0859,ganjamlawcollege@gmail.com,http://www.ganjamlawcollege.com/,"GANJAM LAW COLLEGErnAMBAPUA ROAD, BERHAMPUR (GANJAM), Orrisa, India"
"Kaliabor College Contact Number, Address & Location Map, Nagaon",03672-210722,principal@kaliaborcollege.org,http://www.kaliaborcollege.org/,"P.O.-,Kuwaritol,Vill,-,Kuwaritol,	Sub-Div-Kaliabor,Dist,-Nagaon , AssamPin-782137"
"MDLC Jaipur Contact Number, Address & Location Map, Jaipur",0141-2614918,mdlcjaipur@gmail.com,http://mdlawcollegejaipur.org/,"Maharshi Dayanand Law College,rnBarf Khana, Jawahar Nagar Road,rnJaipur - 302004"
"M.S.G Arts, Science & Commerce college Contact Number, Address & Location Map, Nashik",(02554) 252077,mgscollege@rediffmail.com,http://msgcollege.org/,"Malegaon-Camp Loknete Vyankatraoji Hiray Marg, Malegaon-Camp - 423 105 Dist. Nasik"
"Mahatma Gandhi Labour Institute Contact Number, Address & Location Map, Ahmedabad",+91-079-40013700,infomgli@gmail.com,http://mgli.gujarat.gov.in,"Drive-in Road, Memnagar, Ahmedabad - 380 052."
"Karmaveer Bhausaheb Hiray Law College Contact Number, Address & Location Map, Nashik",02554- 251855,kbhlawcollege@gmail.com,http://mgv.org.in/kbhlawcollege,"Loknete Vyankatrao Hiray Marg, Malegaon Camp,  Nashik Maharastra India"
