College Name,Contact no,Email,Website,Address
"DBS Dehradun Contact Number, Address & Location Map, Dehradun",+91- 7520162060,admissions@dbs.org.in,http://www.doonbusinessschool.com,"Doon Business School, Mi-122, Behind Pharma City, Selaqui, Dehradun Uttarakhand, India - 248001"
"LPU Contact Number, Address & Location Map, Phagwara","+91-1824-404404,18001024431",admissions@lpu.co.in,http://www.lpu.in,"Lovely Professional University, Jalandhar - Delhi G.T. Road, Phagwara, Punjab (India) - 144411"
"PRIST University Contact Number, Address & Location Map, Thanjavur","+91-4362-265021, +91-1800-425-7407",admissions@prist.ac.in,http://www.prist.ac.in,"Thanjavur -Trichy Highways, Vallam, Thanjavur - 613403, Tamil Nadu."
"SGTU Gurgaon Contact Number, Address & Location Map, Gurgaon","0124-2278183/84/85, 1800 102 5661",info@sgtuniversity.org,http://www.sgtuniversity.ac.in,"Budhera, Gurugram-Badli Road, Gurugram- 122505, Haryana, India"
"College of Engineering, Andhra University Visakhapatnam Contact Number, Address & Location Map, Visakhapatnam",08912844000/2844197,enquiry@andhrauniversity.edu.in,http://www.andhrauniversity.edu.in/engg/,"Junction, AU North Campus, Visakhapatnam, Andhra Pradesh 530003"
"Dolphin PG College Contact Number, Address & Location Map, Fatehgarh Sahib","+91-8427244882, +91-8427244771",dolphinadmission@gmail.com,http://www.dolphinpgcollege.com,"18 Kms, Chandigarh-Sirhind State Highway 12-A, P.O.- Chunni kalan, District  Fatehgarh Sahib. Punjab 140406"
"IFTM Moradabad Contact Number, Address & Location Map, Moradabad",05912360817,info@iftmuniversity.ac.in,http://iftmuniversity.ac.in/,"Lodhipur Rajput, Delhi Road, NH-24, Moradabad, U.P. 244102"
"Srimad Andavan Arts & Science College Contact Number, Address & Location Map, Tiruchirappalli",04314250152,srimad_andavan@rediffmail.com,http://www.andavancollege.ac.in/,"Srimad Andavan Arts And Science College, 7, Nelson Road,u00a0Thiruvanaikoil, Tiruchirapalli - 620 005, Tamilnadu"
"Amritsar Group of Colleges (ACET), Amritsar Contact Number, Address & Location Map, Amritsar","+91-183-5069527,+918872009950",head.digital@acetedu.in,http://www.agcamritsar.in,"12 Km Stone, Amritsar-Jalandhar,G.T Road,Amritsar-143001(PB) india"
"Uttaranchal (P.G.) College Of Bio-Medical Sciences & Hospital Contact Number, Address & Location Map, Dehradun","+91-9319703972, 9773578729",admission@ucbmsh.org,http://uctbs.com/,"GMS-Transport nagar road, Sewla Khurd"
"Aditanar College of Arts and Science (ACAS), Thoothukudi Contact Number, Address & Location Map, Thoothukudi",+91-4639-242232,aditanarcollege@yahoo.co.in,http://www.aditanarcollege.in,Aditanar College of Arts and Science Virapandianpatnam – 628 216. Tiruchendur (Taluk).  Thoothukudi (dist).
"SCE Dehradun Contact Number, Address & Location Map, Dehradun","+91-135-2693401,+91-135-2693402, 7088311122, 18002748900",info@shivalikcollege.edu.in,https://www.shivalikcollege.edu.in,"Sihniwala, P.O. Sherpur, Shimla Road, Dehradun -248197rnUttrakhand, India. (500 Mtrs. from Chakrata Road, Dhoolkot"
"Gandhigram Rural Institute Contact Number, Address & Location Map, Dindigul",04512452305,grucc@ruraluniv.ac.in,http://www.ruraluniv.ac.in/,"The Gandhigram Rural Institute - Deemed University, Gandhigram - 624 302, Dindigul District, TAMIL NADU"
"Shri Shivaji Science College Contact Number, Address & Location Map, Amravati","+91-0721-2660855 , +91-9422858934",shivajiscamt.office@gmail.com,http://www.shivajiscamt.org,"Shivaji Nagar,Morshi Road,Amravati(M.S.)"
"Bharath Institute of Higher Education And Research Contact Number, Address & Location Map, Chennai",+91-4422290742,admission@bharathuniv.ac.in,http://www.bharathuniv.ac.in,"# 173 Agharam Road Selaiyur, Chennai - 600 073"
"JBIT Dehradun Contact Number, Address & Location Map, Dehradun","+91-9368623660, +91-9368623664, +91-9368623665",info@jbitdoon.com,http://www.jbitdoon.com,"23, Milestone NH-7, Shakerpur, Chakrata road (Ahead of SARA Industries), Dehradun, Uttarakhand, India-248001"
"SOA Bhubaneswar Contact Number, Address & Location Map, Bhubaneswar",+91-9040003290,info@soauniversity.ac.in,http://www.soa.ac.in,"J-15, Khandagiri Marg, Dharam Vihar, Jagamara, Bhubaneswar, Odisha 751030"
"HCET Coimbatore Contact Number, Address & Location Map, Coimbatore","+91 422 2930 216, 2611833, 2611844",hicet@hindusthan.net,http://hindusthan.net/hicet/,"Othakkalmandapam (Post) Pollachi Main Road, Coimbatore u2013 641 032, Tamil Nadu, India"
"SR Group of Institution Contact Number, Address & Location Map, Jhansi",+91-9889032667,info@srgi.ac.in,http://www.srgi.ac.in,"16 Km, Ambabai, Gwalior Road, Jhansi - 284002 U. P. (INDIA)"
"IET Bhaddal Technical Campus Contact Number, Address & Location Map, Ropar",0188 124 4777,counseling@ietbhaddal.edu.in,http://www.ietbhaddal.edu.in,"Bhaddal Institutes, Post Office Mianpur, Distt. Ropar 140108. Punjab. India."
"CV Raman Global University Contact Number, Address & Location Map, Bhubaneswar","+91-9040272733,+91-674-6636555",info@cgu-odisha.ac.in,https://cgu-odisha.ac.in/,"Bidyanagar, Mahura, Janla, Bhubaneswar, Khurda -752054"
"Shivdan Singh Institute of Technology & Management Contact Number, Address & Location Map, Aligarh",+91-05722-257280,admission.cell@seglko.org,http://www.seglko.org/ssitm/Index.aspx,"10th KM Stone, Aligarh u2013 Mathura Road, Aligarh"
"Valliammai Engineering College Contact Number, Address & Location Map, Kanchipuram",+91-44-27454784,srmvec@valliammai.co.in,http://www.valliammai.co.in/,"SRM Nagar,  Kattankulathur - 603 203,  Kancheepuram District,  Tamil Nadu, India."
"College of Agricultural Engineering & Technology (CAET), Bhubaneswar Contact Number, Address & Location Map, Bhubaneswar",+91674-2562360,mkkcaet@gmail.com,http://caet.ac.in/,"Agriculture Colony, Unit-8, Agriculture Colony, Bhubaneshwar, Odisha 751001"
"Dev Bhoomi Uttarakhand University Contact Number, Address & Location Map, Dehradun",+91-135-2694241,Admission@dbgidoon.ac.in,http://www.dbgidoon.ac.in,"Dev Bhoomi Campus, Chakrata Road Navgaon, Manduwala, Dehradun- 248007"
"Dimoria College Contact Number, Address & Location Map, Kamrup",dimoriacollege.khetri@rediffmail.com,http://www.dimoriacollege.org,KHETRIKAMRUP (METRO) ASSAM-782403,
"BFIT Dehradun Contact Number, Address & Location Map, Dehradun","+91-7300777709, 9997777818",bfitadmissiondept@gmail.com,"SUDDHOWALA, DEHRADUN, PIN - 248007",
"Tata Institute of Social Sciences Contact Number, Address & Location Map, Mumbai",+91-22-25525000,infomumbai@tiss.edu,http://www.tiss.edu,"V.N. Purav Marg, Deonar, Mumbai - 400088"
"Barrackpore Rastraguru Surendranath College Contact Number, Address & Location Map, Barrackpore",+91-33-25920603,brsc1953@gmail.com,http://www.brsnc.org/,"6, Riverside Road & 85, Middle Road,   Barrackpore, North 24 Parganas  Pin: 700 120, West Bengal,  India"
"Amar Shaheed Baba Ajit Singh Jujhar Singh Memorial College Contact Number, Address & Location Map, Ropar",01881-263433,mail@belacollege.org,http://belacollege.org/,AMAR SHAHEED BABA AJIT SINGH JUJHAR SINGH MEMORIAL COLLEGE BELA (ROPAR) 140 111 (PUNJAB)
"CSI Madurai Contact Number, Address & Location Map, Madurai",0452-2370676,jaconmadurai@yahoo.co.in,http://www.csinursingcollege.com,"Merry Dew -Hills, Jonespuram, Pasumalai, Madurai Tamil Nadu India"
"Chaudhary Charan Singh Post Graduate College Contact Number, Address & Location Map, Etawah",05688-276050,http://www.ccspg.org/,"Heonra-Saifai, Etawah - 206001, Uttar Pradesh, India.",
"Chaiduar College Contact Number, Address & Location Map, Sonitpur",03715243158,chaiduarcollege@gmail.com,http://www.chaiduarcollege.org,"Chaiduar College P.O. Gohpur, Dist : Sonitpur, Assam, Pin : 784178"
"Sadakathullah Appa College Contact Number, Address & Location Map, Tirunelveli",+91-462-2540763,principal@sadakath.ac.in,http://www.sadakath.ac.in,"Sadakathullah Appa College,  Rahmath Nagar,  Tirunelveli -627011,  Tamil Nadu, India"
"SGGS Khalsa College Contact Number, Address & Location Map, Hoshiarpur",91 1884 245235,info@sggskcm.org,http://sggskcm.org,MAHILPUR Distt. HOSHIARPUR (PUNJAB)
"Yadava College Contact Number, Address & Location Map, Madurai",+91-0452-2680362,principal@yadavacollege.org,http://www.yadavacollege.org,Yadava CollegeTiruppalaiMadurai-14TamilNadu
"D.N.R.College Contact Number, Address & Location Map, West Godavari",08816 224072,contact@dnrcollege.org,http://www.dnrcollege.org,"Balusumudi, Bhimavaram - 534 202 West Godavari District, Andhra Pradesh, India."
"Dinabandhu Andrews College Contact Number, Address & Location Map, Kolkata",+91-3324304377,dacprincipal@gmail.com,http://www.dacollege.org,"54, Raja S.C. Mallick Road, Garia, Kolkata, West Bengal 700084"
"Kamla Nehru Mahavidyalaya (KNM), Korba Contact Number, Address & Location Map, Korba",07759-247109,info@knc-ac.in,http://www.knc-ac.in,Rani MahalRani RoadKORBA Chhattisgarh India
"MPC Autonomous College Contact Number, Address & Location Map, Mayurbhanj",+91-6792252612,info@mpcautocollege.org.in,http://mpcautocollege.org.in,"TAKHATPUR, BARIPADADist-MAYURBHANJODISHA-757003"
"Nandini Nagar Mahavidyalaya Contact Number, Address & Location Map, Nawabganj",+91 5260 241 430,nnmv@gmail.com,http://www.nnmv.org.in,Katra-Gonda RoadNawabganjUttar Pradesh 271303
"COER Roorkee Contact Number, Address & Location Map, Roorkee",+91-7417878331,admission@coer.ac.in,http://www.coer.ac.in,"7th K.M.,Roorkee Haridwar Road (NH-58),Roorkee Haridwar Uttrakhand India"
"S.P. College Contact Number, Address & Location Map, Bijnor",01345 220964,spcollege@mjpru.ac.in,http://www.spcollegetigri.in,"Tigri, Chandpur (Bijnor) Pincode : 246725"
"Thiagarajar College Contact Number, Address & Location Map, Madurai",+91 452 2311875,principaltcarts@gmail.com,http://www.tcarts.in,"#139-140, Kamarajar Salai, MADURAI - 625009, India"
"U.C. College Contact Number, Address & Location Map, Mayurbhanj",prakash.bpd@gmail.com,http://udalacollege.edu.in,"At/PO: UDALA, Dist: Mayurbhanj Pin: 757041-(Odisha),",
"Meenakshi College for Women Contact Number, Address & Location Map, Chennai",044-2472 5466,office@meenakshicollege.com,http://www.meenakshicollege.com,"Meenakshi College for Women 363, Arcot Road (NSK Salai) Kodambakkam Chennai 600 024 Tamil Nadu, India"
"Chandernagore Government College Contact Number, Address & Location Map, Hooghly",033 2683 5790,http://www.chandernagorecollege.org,"Strand Road, Chandernagore, Dist. Hooghly, Pin : 712 136. West Bengal, INDIA.",
"RIT Roorkee Contact Number, Address & Location Map, Roorkee","+91-9927099210 , +91-9927099219 , +91-9927099075",admission@ritroorkee.com,https://ritroorkee.com/,8th KM Dehradun Road Puhana
"Vellalar College for Women Contact Number, Address & Location Map, Erode",0424- 2244101,vcwprinicipal@rediffmail.com,http://vcw.ac.in,Thindal (P.O.) Erode – 12
"M.P. Law College Contact Number, Address & Location Map, Aurangabad",+91-240-2336621,mplawcollege@gmail.com,http://mplaw.org,"Nirala Bazar, Samarth Nagar, Aurangabad Maharastra India"
"Shri Shahu Mandir Mahavidyalaya Contact Number, Address & Location Map, Pune",20 2422 14240,http://www.shahucollegepune.org/,"Lakshmi Nagar, Parvati Ramana, Nearby Parvati Temple, Pune, Maharashtra 411009",
"Govinda Dasa College Contact Number, Address & Location Map, Mangalore",0824-2407287,govindadasacollege@yahoo.co.in,http://govindadasacollege.com,"Surathkal, Mangaluru, Karnataka 575014"
"Maharashtra Udayagiri Mahavidyalaya Contact Number, Address & Location Map, Latur",02385-256052,pmucu16@yahoo.co.in,http://mumu.org.in/index.html,"Udgir - 413517, Dist. Latur (MS), India."
"Maharani's Science College for Women Contact Number, Address & Location Map, Mysuru",0821-2424335,info@mscwm.com,http://mscwm.com,"Maharani's Science College for Women, Jhansi Lakshmi Bai Road, Mysore 570 005,  Karnataka, INDIA"
"Mahatma Phule Arts, Science & Commerce College Contact Number, Address & Location Map, Raigad",principal@mpasccollege.edu.in,http://www.mpasccollege.com,Post Box No:124PanvelMaharashtra 410206,
"Mahatma Gandhi Mission College of Agricultural Biotechnology Contact Number, Address & Location Map, Aurangabad",9270101415,agribiotech@themgmgroup.com,http://www.mgmcabt.com/,"Gut No.281, Gandheli Campus, Shiwanai - Chincholi Road,  Gandheli, Aurangabad 431007, Maharashtra., India"
"M.S.G Arts, Science & Commerce college Contact Number, Address & Location Map, Nashik",(02554) 252077,mgscollege@rediffmail.com,http://msgcollege.org/,"Malegaon-Camp Loknete Vyankatraoji Hiray Marg, Malegaon-Camp - 423 105 Dist. Nasik"
"Mahatma Gandhi Memorial College Contact Number, Address & Location Map, Udupi",0820 - 2520359,principal_mgm@yahoo.co.in,http://www.mgmudupi.ac.in,"Udupi Taluk and District Karnataka, India PIN : 576102"
"Malwa College Contact Number, Address & Location Map, Bhatinda",0164-2270611,mcit2001@rediffmail.com,http://www.malwacollege.org,"Malwa College, Bathinda Opp. NFL Colony  Goniana Road,  Bathinda(151001)  Punjab"
"PGC Gazipur Contact Number, Address & Location Map, Gazipur",malikpurapgc@gmail.com,http://www.pgcmalikpura.in,Malikpura Gazipur Uttar Pradesh,
"Maris Stella College Contact Number, Address & Location Map, Vijayawada",866 2476082,mscvja@gmail.com,http://marisstella.ac.in,Vijayawada-8Andhra PradeshIndia Pin- 520008.
"Moyna College Contact Number, Address & Location Map, Midnapore",(03228)260247/2,nfo@moynacollege.org,http://moynacollege.org,P.O. & P.S.:Moyna Dist.-Purba Medinipur Pin Code :721629
"Nehru PG College Contact Number, Address & Location Map, Lalitpur",05176-272321,contact@nehrucollege.co.in,http://www.nehrucollege.co.in/index.php,"Sagar Rd, Lalitpur, Uttar Pradesh 284403"
"Sharadchandra Arts, Commerce and Science College Contact Number, Address & Location Map, Nanded",Shailendra_23@Hotmail.com,http://www.sacscn.org.in/,Tq- Naigaon Dist. - Nanded (Maharashtra) Pin- 431709,
"Narain College Contact Number, Address & Location Map, Shikohabad",05676-234478,information@naraincollege.ac.in,http://naraincollege.ac.in/index1.php,"Narain College, Shikohabad (UP) 283135"
"Annasaheb Waghire College of Arts Science & Commerce Contact Number, Address & Location Map, Pune",91 2132 264 138,principal@pdeaawcotur.org,http://www.pdeaawcotur.org/,"At/p- Otur, Tal-Junnar, Dist-Pune, Maharashtra, India - 412 409"
"NSS College, Manjeri Contact Number, Address & Location Map, Manjari",0483-2766136,nsscollegemji@gmail.com,http://www.nsscollegemanjeri.in/,"NSS College, Manjeri  Malappuram (District),  Kerala, India 676122"
"PGPCAS Namakkal Contact Number, Address & Location Map, Namakkal",91 4286 200288,agriculture@pgpews.com,http://pgpcolleges.com/Agriculture/pgp_Agriculture.html,"NH 7, Namakkal - Karur Main Road, Paramathi, Namakkal, Tamil Nadu 637207"
"Prathviraj Chauhan Institute of Education & Technology Contact Number, Address & Location Map, Bijnor",01344-275055,info@pciet.org,http://pciet.org,"Dhampur Seohara road, Chakrajmal Dhampur, Uttar Pradesh 246761."
"Pope s college Contact Number, Address & Location Map, Thoothukudi",04630 273774,popesprincipal@yahoo.com,http://www.popescollege.net,Sawyerpuram Post  Srivaikuntam Taluk  Thoothukudi District  Tamil Nadu  India  Pin : 628251
"RK University Contact Number, Address & Location Map, Rajkot","+91-1800-233-758, +91-9909952030, +91-8980800651",info@rku.ac.in,http://www.rku.ac.in,"RK University, Bhavnagar Highway, Kasturbadham, Rajkot - 360020, Gujarat, India."
"RRIMT Lucknow Contact Number, Address & Location Map, Lucknow",9170088000,info@rrimt.ac.in,http://rrimt.ac.in/aboutus.htm,"NH-24, Bakshi Ka Talab, Sitapur Road, Lucknow-226201 (UP) India"
"Radiant Institute of Engineering and Technology Contact Number, Address & Location Map, Abohar",01634-234970,contact@rietabh.ac.in,http://www.rietabh.ac.in/,"OPP BSF Camp, HANUMANGA--RH ROAD, ABOHAR (152116)"
"RVS Horticulture College Contact Number, Address & Location Map, Dindigul",deanrvshc@tnau.ac.in,http://rvshorti.ac.in/,"Madurai to Oddanchatram Road, S.Paraipatti (PO), Sempatti (Dindigul Dist.)-624 707.",
"Udai Pratap Autonomous College Contact Number, Address & Location Map, Varanasi",0542-2282399,principalupc@gmail.com,http://www.upcollege.org/Default.aspx,"Udai Pratap Inter College Campus Bhojubir, Narayanpur Varanasi, Uttar Pradesh 221003"
"Senthamarai College of Arts & Science Contact Number, Address & Location Map, Madurai",+91-0452 - 2456674,info@senthamaraicollege.com,http://senthamaraicollege.com,"Senthamarai College of Arts & Science VRS Garden, Palkalai Nagar, Madurai -625021."
"Govt. P.G. College (GPGC), Ranikhet Contact Number, Address & Location Map, Ranikhet",05966-220372,http://gpgcollegeranikhet.com/index.php?mod=content&page=122,"Almora Raneth Ranikhet, Uttarakhand 263645",
"Dhote Bandhu Science College Contact Number, Address & Location Map, Gondia",07182-252623,info@dbscience.org,http://www.dbscience.org/,"Kudwa Road,Gondia 441614 ( Maharastra) INDIA - 91"
"Madhab Choudhary College Contact Number, Address & Location Map, Barpeta",+91 3665 252222,info@mccasam.org,http://www.mccasam.org/Index.htm,"Barpeta,  Assam (India)"
"Guru Teg Bahadur Khalsa Institute of Engineering and Technology Contact Number, Address & Location Map, Malout",01637-263016,admissions@gtbkiet.org,http://gtbkgi.org/gtbkiet/,"V.P.O. Chhapianwali, Malout, Muktsar, Punjab-152107, India"
"Horticultural College Contact Number, Address & Location Map, Shimoga",08182-267011,deancoh.hiriyur@gmail.com,http://uahs.in/horticultural-college-hiriyur/,"Savalanga Road,  SHIMOGA, Karnataka, INDIA-577 225"
"Shaheed Bheema Nayak Govt.P.G College Contact Number, Address & Location Map, Balaghat",07290-222035,gpgcbwn@yahoo.co.in,http://www.mpcolleges.nic.in/pgcollegebarwani,"Kandwa-Baroda Road,Barwani ,M. P,India."
"Govt College (GCh), Hoshiarpur Contact Number, Address & Location Map, Hoshiarpur",01882-255460,office@govtcollegehoshiarpur.com,http://www.govtcollegehoshiarpur.com/history-govt-college-hoshiarpur.html,GOVT. COLLEGE HOSHIARPUR.  Govt College Chowk  Hoshiarpur
"CAT Theni Contact Number, Address & Location Map, Theni",+91 73730 15055 +91 73730 45055,info@cattheni.edu.in,http://www.cattheni.edu.in/,"Kullapuram, Via Vaigai Dam, Theni u2013 625 562, Tamil Nadu, INDIA."
"RIMT Institute of Engineering & Technology Contact Number, Address & Location Map, Mandi Gobindgarh",01765-523156,info@rimtengg.com,http://www.rimtengg.com/,"'Near Floating Restaurant', ' Ambala-Ludhiana NH 1 ', ' Sirhind Side', ' Mandi Gobindgarh - 147301', ' Punjab INDIA'"
"Gangavathi Bhagyamma Rural Degree College Contact Number, Address & Location Map, Bellary",08399240251,gbdrc100@yahoo.com,http://www.vvsgbrchadagali.com,"SH 40 Hoovina Hadagali, Karnataka 583219"
"Birjhora Mahavidyalaya Contact Number, Address & Location Map, Bongaigaon",91 03664 228808,birjhora1986@gmail.com,http://birjhoramahavidyalaya.org/,"Salbari Bongaigaon Rd, Mayapuri, Bongaigaon, Assam 783380"
"Govindraoji Nikam College of Agriculture Contact Number, Address & Location Map, Ratnagiri",(02355)233117,principal_dbmcaet@redifmail.com,http://www.kaearimp.org/Index.html,"Konkan Agriculture Education & Research Institute,  Mandki - Palvan, Taluka: Chiplun, District: Ratnagiri."
"B.P. Chaliha College Contact Number, Address & Location Map, Kamrup",03623-245001,bpccnagarbera1972@gmail.com,http://www.bpchalihacollege.org,"P.O. : Nagarbera, Dist. : Kamrup (R), Assam  PIN : 781127"
"Dr DY Patil Technical Campus Contact Number, Address & Location Map, Kolhapur",0230-2479294,enquiry@dypatiltechnicalcampus.com,http://www.dyptechnicalcampus.com/index.html,Dr D Y Patil Knowledge CityCharholiVia Lohgaon7 km From AirportPuneMaharashtra 412105
"Netaji Nagar Day College Contact Number, Address & Location Map, Kolkata",+91-33-2411-5301,netajinagardaycollege@gmail.com,http://www.nndaycollege.com/,"170/436, N.S.C. Bose Road, P.O.-Regent Estate, Kolkata – 700 092."
"Loyola Academy Degree & PG College Contact Number, Address & Location Map, Secunderabad",0091-40-27860077 / 2363,lacademyinformation@yahoo.in,http://loyolaacademyugpg.ac.in/about-us/,"Alwal Rd, Manjeera Colony, Spring Fields Colony, Jeedimetla, Hyderabad, Telangana 50000"
"Swami Sarvanand Institute of Engineering and Technology Contact Number, Address & Location Map, Gurudaspur",01875-220298,admission@ssgidnn.org,http://www.ssgidinanagar.org/institutions/swami-sarvanand-institute-engg-technology/,"Swami sarvanand group of institute  Dayanand math,G.T. road, Dinanagar"
"Kuriakose Elias College Contact Number, Address & Location Map, Kottayam",0481-2597374,kecollegemnm@gmail.com,http://www.kecollege.in,Kuriakose Elias CollegeMannanam P.OKottayamKerala-686561India
"MPDC Lucknow Contact Number, Address & Location Map, Lucknow",0522-2962269(of,mahesh_prasad@lkouniv.ac.in,http://www.mpdc.in/index.html,"Sri Mahesh Prasad Degree College, Bindauwa, Post & Tehsil - Mohanlalganj, Lucknow - 227305"
"Smt. Amrit Kunwar Mahavidyalaya Contact Number, Address & Location Map, Jalaun",(05162) 250727,info@amritkunwarmahavidyalaya.com,http://www.amritkunwarmahavidyalaya.com,"Village & Post ATRA KALAN, Dist. JALAUN, UP"
"UCST Dehradun Contact Number, Address & Location Map, Dehradun","9760068819, 0135 2607011",info@ucstdoon.com,http://www.ucstdoon.com,"P.O. KULHAN SAHASTRADHARA ROAD, DEHRADUN"
"Akka Mahadevi Arts & Science College for Women Contact Number, Address & Location Map, Bagalkot",08354-220005,awcbcollege@gmail.com,http://www.bvvsawcb.org/,"B.V.V.Sangha's Akkamahadevi Women’s Arts, Science & Commerce College Raichur Road, B.V.V.S. city campus, Bagalkot-587101"
"Punjab College of Commerce and Agriculture Contact Number, Address & Location Map, Fatehgarh Sahib",91-1763-248666,principalpbcsc@gmail.com,http://www.pgc.ac.in/2013-11-09-06-53-19/punjab-college-of-commerce-and-agriculture,"Vill. Sarkapra, P.O. Chunni Kalan Via Sirhind, Tehsil Bassi Pathana Distt. Fatehgarh Sahib (140406)"
"Kulbhaskar Ashram PG College Allahabad Contact Number, Address & Location Map, Allahabad",+91-9389614018,kapgcollegealld@gmail.com,http://www.kulbhaskarpgcollege.com/,"2, Lowther Road  Allahabad-211 001,Uttar Pradesh India"
"Tingkhong College Contact Number, Address & Location Map, Dibrugarh",0374 - 279706,principal@tingkhongcollege.edu.in,http://tingkhongcollege.edu.in/,Tingkhong College Tingkhong Assam 786612
"RLSI Belgaum Contact Number, Address & Location Map, Belgaum",91 0831 2420435,rlsi_bgm@rediffmail.com,http://www.rlscinstitute.org/About_RLSI.htm,"College Road, Belgaum – 590001                         Karnatak State. India"
"Shri Ghanaram Niranjan Mahavidiyalaya Contact Number, Address & Location Map, Renukoot",919450407254,info@sgncollegediravati.org.in,http://sgncollegediravati.org.in/,"Diravati, Uttar Pradesh,India."
"Govt. Degree College (GDC), Tekkali Contact Number, Address & Location Map, Tekkali",08945 244558,http://www.gdctkl.org/index.php,"N.H.5 Road,Tekkali.532202,Srikakulam, (Dist),Andhra Pradesh",
"Shri Megh Singh Degree College Contact Number, Address & Location Map, Agra","9897237202, 7055153444, 7500276276",meghsinghdegreecollege126@gmail.com,http://www.shrimscollege.co.in/,"ABIDGARH, POST-TARRAKPUR, HATHRAS ROAD AGRA"
"Gogamukh College Contact Number, Address & Location Map, Dhemaji",098546 07758,principal@gogamukhcollege.net,http://www.gogamukhcollege.net,"bordoloni,gogamukh,dhemaji, Gogamukh - Dhakuakhana Rd, Chowal Dhuwa Bali, Assam 787026"
"Ranjeet Singh Memorial (PG) College Contact Number, Address & Location Map, Bijnor",01344-220062,rsmcollege2@gmail.com,http://rsmcollegedhampur.in/about-us,"RSM College,Dhampur,Bijnor,Uttar Pradesh, India"
"Rajkiya Mahavidyalaya (RM), Varanasi Contact Number, Address & Location Map, Varanasi","0542 to 2,635,2",http://www.gdcjakhini.org/,"ckini Government College, Varanasi,  Uttar Pradesh pin -221 306",
"Poompuhar College Contact Number, Address & Location Map, Nagapattinam",04364 - 260827,poompuharprincipal@yahoo.com,http://poompuharcollege.blogspot.in/,"SH 22, Melaiyur, Tamil Nadu 609107"
"Duvvuru Ramanamma Women s College Contact Number, Address & Location Map, Nellore",08624 - 251296,http://www.drwcollege.org/,"DRW COLLEGE  GUDUR,SPSR NELLORE (District)  Andhra Pradesh - 524101.",
"HIPR Dehradun Contact Number, Address & Location Map, Dehradun","9219666775, 9267777293",hipr07@yahoo.co.in,http://www.hipr.org.in,"Atak Farm, P.O. - Rajawala, Near IPS, Selaqui, Dehradun"
"Mount Carmel College, Bangalore Contact Number, Address & Location Map, Bengaluru",+91-80-22261759,mounts@bgl.vsnl.net.in,http://www.mountcarmelcollegeblr.co.in/,"No. 58, Palace Road, Bangalore, India - 560 052"
"Kukke Sri Subrahmanyeshwara College Contact Number, Address & Location Map, Dakshina Kannada",(08257)281253,kss_principal@yahoo.co.in,http://www.ksscollege.co.in/,"Subrahmanya, Sullia Tq.,D.K.-574238"
"Bajali College Contact Number, Address & Location Map, Barpeta",info@bajalicollege.ac.in,http://www.bajalicollege.org,Bajali College Dist:- Barpeta (Assam) Pin - 781325,
"Lokmangal Institute of Versatile Education Contact Number, Address & Location Map, Solapur",0217 - 2735521,info@lokmangaledu.org,http://lokmangaledu.org/,"A/P: Wadala Tal: North Solapur Dist: Solapur. Maharashtra, India"
"Altius Institute of Universal Studies (AIUS), Indore Contact Number, Address & Location Map, Indore",0731 2810001-8,contact@altius.ac.in,http://www.altius.ac.in/,"Opp. DPS, Near Malwa Institute, Bypass, Indore-452016"
"Renuka Institute of Management Contact Number, Address & Location Map, Barwani",91-7281-223900,info@renukainstitute.com,http://www.renukainstitute.com/index.php,Infront of Agrawal Colony Niwali Road  Sendhwa
"Kumaon Kesari Pt. Badridutt Pandey Govt. P.G. College Contact Number, Address & Location Map, Bageshwar",05963-220081,gpgcbageshwar@yahoo.co.in,http://www.gpgcbageshwar.org/index.php?mod=content&page=122,"Kathayatbada, Bageshwar Distt.- Bageshwar(Uttarakhand)-263642, India"
"Guru Nanak College of Arts, Science and Commerce Contact Number, Address & Location Map, Mumbai",+(91) - (22) - 2407 1098 	+(91) - (22) - 24071098,principal@gurunanakcollegeasc.in,http://www.gurunanakcollegeasc.in/,"Guru Nanak College of Arts, Science and Commerce G.T.B. Nagar, Mumbai - 400 037"
"Guru Nanak Dev University Regional Campus Sathiala Contact Number, Address & Location Map, Amritsar",0183-2258811,vcgndu@gmail.com,http://gndurcsathiala.org/,"Guru Nanak Dev University, Amritsar"
"Government Degree & PG College Contact Number, Address & Location Map, Khammam",91 9492961403,bhadrachalam.jkc@gmail.com,http://www.gdcbhadrachalam.edu.in/,"GOVERNMENT DEGREE & P.G.COLLEGE, BHADRACHALAM KUNAVARAM ROAD BHADRACHALAM TELANGANA-507111"
"Sevadal Mahila Mahavidyalaya Contact Number, Address & Location Map, Nagpur",0712-2705037,pravin.charde@sevadalmahilamahavidyalaya.org,http://www.sevadalmahilamahavidyalaya.org/,"Sakkardara Square, Umrer Road, Nagpur-440024 (M.S)"
"Bhavani Sao Ramlal Sao Memorial College of Agricultural Engineering and Technology and Research station Contact Number, Address & Location Map, Mungeli",94255-21942,brsmcaetrs@gmail.com,http://www.brsmcaet.org/,Pandariya Road Mungeli - 495 334 (C.G.)
"Shri Umiya Girls College Contact Number, Address & Location Map, Khargone",(07283)233921,sugc.mandleshwar@gmail.com,http://www.sugcmdl.com/index.html23021,"Maheshwar Road ,Mandleshwar, Dist.- Khargone, India."
"Gurukul College for Women Contact Number, Address & Location Map, Faridkot",01635-210266,gnext.gurukul@gmail.com,http://gnextgurukul.com/,"Kothe Kotkapura, Distt. - Faridko"
