College Name,Contact no,Email,Website,Address
"Govt. Post Graduate College (GPGC), Noida Contact Number, Address & Location Map, Noida",0120-2575115,procter@gpgcnoida.org,http://www.gpgcnoida.org,"I-1, Sector-39, Noida-201303, U.P., India"
"Durgapur Government College Contact Number, Address & Location Map, Durgapur",+91 343 2500534,dgpgovtcollege@gmail.com,http://www.durgapurgovtcollege.org/,"Jawahar Lal Nehru Rd, Durgapur, WB 713214 ‎"
"Guru Gobind Singh Group of Institutions Contact Number, Address & Location Map, Giddarbaha","+91-7887890490, +91-9814260790",info.ggsgdb@gmail.com,http://www.ggsc.in,"Malout-Bhatinda Road, NH-7, Near Malwa School, Pin Code 152101"
"M.V. Muthiah Government Arts College for Women Dindigul Contact Number, Address & Location Map, Dindigul",451-2422011,mvmwdindigul@rediffmail.com,http://www.mvmcollegedindigul.org/,"DINDIGUL - 624 001. TAMIL NADU, INDIA."
"Gaya College Contact Number, Address & Location Map, Gaya",+91-0631-2221944,principalgcgaya@yahoo.com,http://www.gayacollege.ac.in/,"Rampur, PIN - 823001 Gaya, Bihar"
"JSSCW Mysore Contact Number, Address & Location Map, Mysuru",0821 - 2548239,jsscw_principal@sify.com,http://www.jsscw.org,"JSS College For Women(Autonomous) Saraswathipuram, Mysore, Karnataka, India."
"Hindu College (HCA), Amritsar Contact Number, Address & Location Map, Amritsar",0183-2547147,principalhca@gmail.com,http://www.hinducollege.in,Hindu College Amritsar Dhab Khatikan Amritsar Punjab Pin. 143001.
"I.P.College Contact Number, Address & Location Map, Bulandshahr",05732-261153,principal@ipcollegebsr.in,http://ipcollegebsr.org/html/indexii.htm,Near Siyana bus Stand Bulandshahr - 203001 (U.P)
"Jhargram Raj College Contact Number, Address & Location Map, Jaigaon",+9103221255022,admission@jrc.ac.in,http://www.jrc.ac.in/,JhargramPaschim Medinipur
"Kalyani Mahavidyalaya Contact Number, Address & Location Map, Nadia",+91-33 2582-1390,klymahavidyalaya@gmail.com,http://www.kalyanimahavidyalaya.in,"City Centre Complex, PO: Kalyani, Dist: Nadia, West Bengal, PIN: 741235"
"Kamla Nehru Mahavidyalaya (KNM), Korba Contact Number, Address & Location Map, Korba",07759-247109,info@knc-ac.in,http://www.knc-ac.in,Rani MahalRani RoadKORBA Chhattisgarh India
"K.S.R. College Contact Number, Address & Location Map, Mohania",06278-287228,info@ksrcollege.org,http://www.ksrcollege.org,"Sarai Ranjan Samastipur, Bihar India"
"Jogesh Chandra Chaudhuri College Contact Number, Address & Location Map, Kolkata",+913324174622,jcc_cal@yahoo.com,http://www.jogeshchaudhuricollege.org,"Jogesh Chandra Chaudhuri College 30, Prince Anwar Shah Road , Kolkata, West Bengal, India - 700033."
"Kanchrapara College Contact Number, Address & Location Map, Kolkata",03325858790,principal@kpcoll.net,http://www.kpcoll.net,Kanchrapara CollegeKanchraparaNorth 24-PGSPIN- 743145
"K.B.N. College Contact Number, Address & Location Map, Krishna",+91-866 -2565679,info@kbncollege.ac.in,http://www.kbncollege.ac.in,"Kothapeta, Vijayawada.-520 001, Krishna District, Andhra Pradesh, India."
"Jogamaya Devi College Contact Number, Address & Location Map, Kolkata",+91-8100607470,principal@jogamayadevicollege.org,http://www.jogamayadevicollege.org,"Jogamaya Devi College 92, S. P. Mukherjee Road, Kolkata 700026 West Bengal, INDIA"
"Lalbaba College Contact Number, Address & Location Map, Howrah",+91 (33) 2654 6289,lalbabacollege@yahoo.com,http://lalbabacollege.net/,117G.T. Road. BelurmathHowrah West BengalIndia
"K.K. Das College Contact Number, Address & Location Map, Kolkata",+91-33-24625999,kkdascollege@yahoo.com,http://www.kkdascollege.ac.in,GRH–17Baishnabghata–PatuliP. O. – GariaKolkata – 700084West Bengal
"Kasturi Ram College of Higher Education Contact Number, Address & Location Map, Delhi",+91-11-27787132,krcollege@krcollege.in,http://www.krcollege.in,17/1/2/3 & 33/3/1Kureni RoadNarelaDelhi - 110040`
"MPC Autonomous College Contact Number, Address & Location Map, Mayurbhanj",+91-6792252612,info@mpcautocollege.org.in,http://mpcautocollege.org.in,"TAKHATPUR, BARIPADADist-MAYURBHANJODISHA-757003"
"MET Arts and Science College Contact Number, Address & Location Map, Calicut",0496-2553264,mail@metcollege.org,http://www.metcollege.org/home.html,"MET Arts and Science College Nadapuram, Kallachi P.O. Calicut , Pin. 673506"
"Shia P.G. College Contact Number, Address & Location Map, Lucknow",0522-2743077,msnaqvi8@yahoo.co.in,http://www.shiapgcollege.in,"Main Campus, Daliganj , Sitapur Road, Lucknow  Uttar Pradesh India"
"Maharaja's College Contact Number, Address & Location Map, Ernakulam",91-484-2363038,principal@maharajas.ac.in,http://www.maharajas.ac.in,"Ernakulam, 681011 Kerala, India."
"Mahadevananda Mahavidyalaya Contact Number, Address & Location Map, Barrackpore",+91-33-2593-0843,mahadevanandamahavidyalaya@gmail.com,http://www.mahadevanandamahavidyalaya.com,"Mahadevananda MahavidyalayaMonirampore, Barrackpore Kolkata – 700 120, India"
"Mahishadal Raj College Contact Number, Address & Location Map, Burdwan",+91-03224   240220,mrc_mdl@yahoo.co.in,http://mahishadalrajcollege.com,P.O & P.S- MahishadalDist- Purba Medinipur. PIN- 721628
"Meerut College Contact Number, Address & Location Map, Meerut",0121-2664303,principal_mcm1892@ymail.com,http://www.meerutcollege.org,"Meerut ,Uttar Pradesh, India"
"Marian College Contact Number, Address & Location Map, Idukki",+91-4869-232203,mariancollege@mariancollege.org,http://www.mariancollege.org,kuttikanam P.O Peermade Idukki Dist.
"MCC Calicut Contact Number, Address & Location Map, Calicut",0495-2765679,admin@mcccalicut.org,http://mccclt.ac.in/,"Malabar Christian College, Calicut Kozhikode Kerala- 673001"
"Malda College Contact Number, Address & Location Map, Malda",+91 3512-220807,maldacollege@yahoo.co.in,http://www.maldacollege.ac.in,Malda‚ West BengalIndia
"Prabhu Jagatbandhu College Contact Number, Address & Location Map, Howrah",+91-33-26690221,info@prabhujagatbandhucollege.edu.in,http://prabhujagatbandhucollege.edu.in,JhorehatAndul-MouriHowrahWest BengalIndia
"Nandini Nagar Mahavidyalaya Contact Number, Address & Location Map, Nawabganj",+91 5260 241 430,nnmv@gmail.com,http://www.nnmv.org.in,Katra-Gonda RoadNawabganjUttar Pradesh 271303
"NPGC Lucknow Contact Number, Address & Location Map, Lucknow",+91- 0522 2618312,support@npgc.in,http://npgc.in/,"2, Rana Pratap Marg, HazratGanj, Luchnow, Uttar Pradesh 226001"
"Nabadwip Vidyasagar College Contact Number, Address & Location Map, Nadia",+91-3472240014,nvcollege1942@gmail.com,http://nvcollege.in/,"Pacca Tole Road, Nabadwip, Nadia - 741302"
"New Alipore College Contact Number, Address & Location Map, Kolkata",+91-33-24452131,newaliporecollege@yahoo.co.in,http://newaliporecollege.ac.in/index1.php,"L Block New Alipore Kolkata - 700 053, West Bengal, India"
"Ramanujan College Contact Number, Address & Location Map, Delhi",26430192,ramanujancollege2010@gmail.com,http://www.ramanujancollege.ac.in/,Ramanujan College(University of Delhi)KalkajiNew Delhi – 110019.
"Nirmala College (NCR), Ranchi Contact Number, Address & Location Map, Ranchi",0651-2412963,jyoti.kispotta68@gmail.com,http://www.nirmalacollegeranchi.com,"NIRMALA COLLEGE RANCHI, DORANDA, P.O. BOX NO. – 15,  RANCHI, JHARKHAND, PIN–834002"
"Rajagiri College of Management & Applied Sciences Contact Number, Address & Location Map, Kochi",0484 - 2427913,rajagiricollege@post.com,http://www.rajagiricollege.edu.in,Rajagiri Valley P.O.KakkanadKochi - 682 039KeralaIndia.
"Panskura Banamali College Contact Number, Address & Location Map, Midnapore",+91-03228-252222,principal.pbc@gmail.com,http://panskurabanamalicollege.org,"Panskura R.S., East Midnapore , West Bengal , India Pin Code: 721 152"
"Nirmalagiri College Contact Number, Address & Location Map, Kannur",+91-0490-2361247,nirmalagiricollege@gmail.com,http://nirmalagiricollege.ac.in,Nirmalagiri College Nirmalagiri(P.O) Kannur District – 670 701 Kerala – India
"S D (PG) College Contact Number, Address & Location Map, Panipat",0180-2637491,sdpgcollegepanipat@yahoo.com,http://www.sdcollegepanipat.org/,"G.T. Road, Panipat"
"COER Roorkee Contact Number, Address & Location Map, Roorkee",+91-7417878331,admission@coer.ac.in,http://www.coer.ac.in,"7th K.M.,Roorkee Haridwar Road (NH-58),Roorkee Haridwar Uttrakhand India"
"S.B. College Contact Number, Address & Location Map, Arrah",9431045912,principalsbcollegeara@gmail.com,http://www.sbcollegeara.org,"S.B.College, Ara Maullabag  , Ara (Arrah) Bhojpur , Bihar"
"Ramnarain Ruia College Contact Number, Address & Location Map, Mumbai",022 2414 3119,principal@ruiacollege.edu,http://www.ruiacollege.edu/,"Ruia College rnL. Nappo Road, Matunga, Dadar East Mumbai, Maharashtra India 400019rn"
"Sanatan Dharma College Contact Number, Address & Location Map, Ambala",0171 - 2630283,principal@sdcollegeambala.org,http://www.sdcollegeambala.org/,"Jagadhari Road,Ambala Cantt, Haryana 133001 (Haryana)"
"Fakir Chand College Contact Number, Address & Location Map, Panagarh",+9103174255230,fakirchandcollege@yahoo.com,http://fakirchandcollege.org/,Naiya ParaDiamond HarbourWest Bengal 743331
"Sree Narayana College (SNC), Alappuzha Contact Number, Address & Location Map, Alappuzha",0478-2864197,snccherthala@gmail.com,http://www.sncollegecherthala.in/,"S.N Puram P.O,Cherthala Alappuzha(dt) Kerala-688582"
"Rammohan College Contact Number, Address & Location Map, Kolkata",91-33-23505687,rammohancollege@yahoo.in,http://www.rammohancollege.org/,"Ram Mohan College 102/1, Raja Rammohan Sarani, Kolkata-700 009"
"Sarsuna College Contact Number, Address & Location Map, Kolkata",033 2452 3699,sarsuna.college@rediffmail.com,http://sarsunacollege.ac.in,"Sarsuna College 4/HB/A, Ho-Chi-Minh Sarani, Sarsuna Upanagari, Sarsuna, Kolkata 700061, India"
"S.P. College Contact Number, Address & Location Map, Bijnor",01345 220964,spcollege@mjpru.ac.in,http://www.spcollegetigri.in,"Tigri, Chandpur (Bijnor) Pincode : 246725"
"Patna College Contact Number, Address & Location Map, Patna",+91-0612-2671589,principalpc@patnauniversity.ac.in,http://www.patnacollege.org,"Ashok Rajpath , Patna-800 005"
"Sammilani Mahavidyalaya Contact Number, Address & Location Map, Kolkata",+91-3324626869,principal.sammilani@gmail.com,http://www.sammilanimahavidyalaya.org,BaghajatinE.M. BypassKolkata- 700 094
"Sambhram Degree College Contact Number, Address & Location Map, Chittoor",236 484 44,admissions@sambhram.org,http://www.sambhram.org/sambhram_degree_chittoor.html,"Musti Palli, G. D. Nellore Mandel, Chittoor Dist., Andhra Pradesh"
"Santipur College Contact Number, Address & Location Map, Nadia",+91-3472-278028,santipurcollegenadia@gmail.com,http://www.santipurcollege.in,"Santipur College  N.S Road  P.O. Santipur, District: Nadia  West Bengal, PIN: 741404, West Bengal."
"RCA Girls PG College Contact Number, Address & Location Map, Mathura",+91 565 2505956,principal@rcagirlscollege.org,http://rcagirlscollege.org,"R.C.A. Girls' (P.G.) College Vrindavan Gate , Mathura 281 001, Uttar Pradesh India"
"Sacred Heart College (SHC), Vellore Contact Number, Address & Location Map, Vellore",04179-220553,office@shctpt.edu,http://www.shctpt.edu,"Sacred Heart College(Autonomous) Tirupattur-635 601, Vellore(Dt), Tamil Nadu"
"Ranaghat College Contact Number, Address & Location Map, Nadia",03473-215685,ranaghatcollege@gmail.com,http://www.ranaghatcollege.org.in,"Ranaghat College Nadia P.O Ranaghat , Nadia, West Bengal, India - 741 201"
"SCC Kolkata Contact Number, Address & Location Map, Kolkata","+91 33 2350 3862, +91-33-2354-7105, +91-33-2360 7533",tic@scottishchurch.ac.in,http://www.scottishchurch.ac.in/,Scottish Church College1 & 3 Urquhart SquareKolkata 700 006India
"PCC Kolkata Contact Number, Address & Location Map, Kolkata",033 2461 2689 / 1236 033 2460 2160,prafullachandracollegegolpark@gmail.com,http://prafullachandracollege.ac.in,23/49Gariahat RoadDhakuriaKolkataWest Bengal 700029
"Thiagarajar College Contact Number, Address & Location Map, Madurai",+91 452 2311875,principaltcarts@gmail.com,http://www.tcarts.in,"#139-140, Kamarajar Salai, MADURAI - 625009, India"
"Tarakeswar Degree College Contact Number, Address & Location Map, Tarakeshwar",+91-3212-276269,principal@tarakeswardegreecollege.org,http://www.tarakeswardegreecollege.org,"Hooghly, Tarakeswar, West Bengal 712410"
"UCC Kolkata Contact Number, Address & Location Map, Kolkata",+91 33 22573110,info@umeschandracollege.com,http://www.umeschandracollege.com/,"13 Surya Sen Street, Kolkata 700 012"
"Sonarpur Mahavidyalaya Contact Number, Address & Location Map, Kolkata",+91-9133-24346987,mahavidyalayasonarpur@yahoo.in,http://www.sonarpurmahavidyalaya.net/,Sahid Biswanath SaraniP.O: RajpurDistrict: South 24 ParganasState: West BengalIndiaPIN Code: 700149
"Vardhman Degree College Contact Number, Address & Location Map, Bijnor",91-1342-262788,principalvcb@rediffmail.com,http://www.vardhamancollege.edu.in,"Najibabad Road,                        Bijnor - 246701                        [U.P.], India"
"Deogiri College Aurangabad Contact Number, Address & Location Map, Aurangabad",+91-0240-2367303,principal@deogiricollege.org,http://deogiricollege.org,"Railway Station Road, Padampura,Aurangabad-431005, Maharashtra (India)"
"Jaya Group of Institutions Contact Number, Address & Location Map, Chennai",044   26492525,info@jcetech.ac.in,http://www.jayagc.org,"JAYA COLLEGE OF ENGINEERING AND TECNOLOGY POONAMALLEE BY-PASS ROAD, POONAMALLEE CHENNAI-56,"
"MSC Kolkata Contact Number, Address & Location Map, Kolkata",033-25335133,msccollege20@yahoo.com,http://www.msccollege.org,"20, RAMKANTO BOSE STREET, Kolkata-700003"
"E.M.Gopalakrishna Kone Yadava Women s College Contact Number, Address & Location Map, Madurai",91 452 268 12 4,info@emgywomenscollege.in,http://www.emgywomenscollege.ac.in,"Thiruppalai, Madurai - 625 014"
"Pragjyotish College Contact Number, Address & Location Map, Guwahati",0361 - 2544531,pragcollege@yahoo.co.in,http://www.pragjyotishcollege.org.in/,Pragjyotish CollegeSantipur Main RoadSantipurBharalumukhGuwahatiAssam 781009
"Pocker Sahib Memorial Orphanage College Contact Number, Address & Location Map, Malappuram","0494 2460335,",psmocollege@hotmail.com,http://psmocollege.ac.in/,"PSMO. College, Tirurangadi Malappuram Kerala 676 306 India"
"Nandha Arts and Science College Contact Number, Address & Location Map, Erode",04294 222788,nandhaarts@gmail.com,http://www.nandhaarts.org,Koorapalayam PirivuPitchandampalayam PostErode - 638 052 Tamil NaduINDIA.
"Narasinha Dutt College Contact Number, Address & Location Map, Howrah",+91-33-26438049,info@narasinhaduttcollege.edu.in,http://www.narasinhaduttcollege.edu.in/,"129, Bellilious Road, Howrah, West Bengal 711101, India"
"Oriental School of Hotel Management Contact Number, Address & Location Map, Idukki",04936   255355,admin@orientalschool.com,http://www.orientalschool.com/,Lakkidi P.O. Wayanad Dist.Kerala - 673576
"Meenakshi College for Women Contact Number, Address & Location Map, Chennai",044-2472 5466,office@meenakshicollege.com,http://www.meenakshicollege.com,"Meenakshi College for Women 363, Arcot Road (NSK Salai) Kodambakkam Chennai 600 024 Tamil Nadu, India"
"Netaji Mahavidyalaya Contact Number, Address & Location Map, Hooghly",+91-03211255012,netajimahavidyalaya@rediffmail.com,http://www.netajimahavidyalaya.org/,Netaji MahavidyalayaPO. ArambaghDist. HooghlyPin. 712601
"Maheshtala College Contact Number, Address & Location Map, Kolkata",+91-033-24901502,maheshtalacollege@yahoo.com,http://www.maheshtalacollege.org,"BUDGE BUDGE TRUNK ROAD MAHESHTALA ,  CHANDANNAGAR KOLKATA ? 700141"
"Mercy College Contact Number, Address & Location Map, Palakkad",+91-0491-2541149,principal@mercycollegepalakkad.com,http://www.mercycollegepalakkad.com/,PallipuramAdithyapuramMelamuriPalakkadKerala 678006
"Rishi Bankim Chandra College Contact Number, Address & Location Map, Naihati",(91) (33) 2581,contact@rbccollege.ac.in,http://www.rbccollege.ac.in/,"East Kantalpara, Naihati, North 24 Parganas, West Bengal, PIN- 7431645"
"Ramananda College Contact Number, Address & Location Map, Bankura",+91 3244-252059,contact@ramanandacollege.org,http://www.ramanandacollege.org/,Bishnupur : BankuraPin - 722122West Bengal
"Patrician College of Arts and Science Contact Number, Address & Location Map, Chennai",+91 44 24401362 / 2442 6913,patricianpcas@gmail.com,http://www.patriciancollege.org/,"Canal Bank Road,  Gandhi Nagar,  Opposite to Kotturpuram Railway Station,  Adyar,  Chennai - 600 020.  Tamil Nadu  India"
"Naba Ballygunge Mahavidyalaya Contact Number, Address & Location Map, Kolkata",+91-033-24411710,ug@nbmahavidyalaya.in,http://www.nbmahavidyalaya.in,"27E, Bosepukur Road,Kasba,Kolkata PIN :700042,WEST BENGAL"
"Marthoma College Contact Number, Address & Location Map, Malappuram",04931-230306,apm1911@gmail.com,http://marthomacollegechungathara.org,"Chungathara P.O, Malappuram (Dt), Kerala-679 334"
"PCC Dimapur Contact Number, Address & Location Map, Dimapur",03862-240449,patkaicollege@gmail.com,http://www.patkaicollege.com/,CHUMUKEDIMA - SEITHEKEMA  B.P.O. PATKAI – 797 103 DIMAPUR DISTRICT NAGALAND
"Khawaja Ghareeb Nawaz Degree College Contact Number, Address & Location Map, Budaun",09837439818,admission@kgnbudaun.com,http://kgnbudaun.com,"Khawaja Ghareeb Nawaz Degree College Badaun – Moradabad Road 14 km Milestone,  Bankota- Budaun (U.P)"
"Madurai Institute of Engineering and Technology Contact Number, Address & Location Map, Sivaganga",+91-452-2090565,miet.college1@gmail.com,http://www.maduraitech.edu.in,"Nedungulam Road, Pottapalayam, Sivagangai TamilNadu, India"
"Shillong College Contact Number, Address & Location Map, Shillong",(0364)2224903,shillcoll@yahoo.co.in,http://www.shillongcollege.ac.in/,Boyce RoadLaitumkhrah Shillong 793003 MeghalayaIndia
"Royal College of Law Contact Number, Address & Location Map, Ghaziabad",0120-3241398,royalcollegeoflaw@yahoo.com,http://www.royalcollegeoflaw.com,"28th KM Stone NH-24 Dasna, Delhi-Hapur Road Bypass Ghaziabad, UP, Ghaziabad, Indiarn"
"STC Tirunelveli Contact Number, Address & Location Map, Tirunelveli",0462-530597,sarahtucker95@rediff.com,http://www.sarahtuckercollege.in,Sarah Tucker College(Autonomous)  Tirunelveli-627007
"Union Christian College (UCC), Ri Bhoi Contact Number, Address & Location Map, Ri Bhoi",0364-2570295,sanjeev_kr_singh@yahoo.com,http://www.uccollegemeghalaya.ac.in,Umiam KhwanRi-BhoMeghalaya
"BBMC Agartala Contact Number, Address & Location Map, Agartala",+91-0381-251643,bbmcagartala@gmail.com,http://www.bbmc.nic.in/,"COLLEGE TILLA, AGARTALA - 799004, TRIPURA, INDIA."
"Chakdaha College Contact Number, Address & Location Map, Nadia",+91-03473-242268,info@chakdahacollege.ac.in,http://www.chakdahacollege.ac.in,"P.O. Chakdaha, Dist, Nadia, West Bengal 741 222"
"Scott Christian College Contact Number, Address & Location Map, Kanyakumari","+91-04652-231807 ,+91-04652-229800",contr_ex@rediffmail.org,http://www.scottchristian.org,"Nagercoil – 629 003  Tamil Nadu, India"
"Shyamaprasad College Contact Number, Address & Location Map, Kolkata",+91-033-2455-1738/7671,syamaprasadcollege@gmail.com,http://www.syamaprasadcollege.in/,"92, Dr. Syamaprasad Mukherjee Road Kolkata : 700026"
"Government College (GC), Hisar Contact Number, Address & Location Map, Hisar",01662-236384,principal@gchisar.com,http://www.gchisar.com,"Govt. Post Graduate College Rajgarh Road, Hisar-125001 State : Haryana"
"Garhbeta College Contact Number, Address & Location Map, Midnapore",+91-03227-265143,garhbetacollege48@gmail.comNone,http://www.garhbetacollege.in/,"Garhbeta College, 721127 Paschim Medinipur.West Bengal"
"St. Thomas Arts & Science College Contact Number, Address & Location Map, Ernakulam",0484- 2733552,stcpcz2006@gmail.com,http://stcpcz.in,"Puthencruz P.O., Ernakulam -682 308"
"N.S.S. College Contact Number, Address & Location Map, Idukki",04868 - 245370,mail@nsscrky.edu.in,http://www.nsscrky.edu.in/public/index.html,"Rajakumari, Kulappurachal P.O., Idukki Dist. - 685 619"
"Jangipur College Contact Number, Address & Location Map, Murshidabad",+91-3483-264226,jangipurcollege@yahoo.com,http://www.jangipurcollege.in,"Jangipur College Jangipur,Murshidabad West Bengal - 742213"
"J J College Of Arts And Science Contact Number, Address & Location Map, Pudukkottai",04322 - 261801,jjcollege.pdkt@gmail.com,http://www.jjcoll.in/,"Sivapuram,(Post), Pudukkottai - 622 422 Tamil Nadu."
"Swami Sahajanand College Contact Number, Address & Location Map, Bokaro",06542-268439,info@sscollegechas.com,http://sscollegechas.com/,"CHAS, BOKARO"
"DAVIET Jalandhar Contact Number, Address & Location Map, Jalandhar","+91--1812343310, 18601800126","principal@davietjal.org, admission@davietjal.org",http://www.davietjal.org,"Kabir Nagar, Jalandhar, Punjab 144008"
"Dinhata College Contact Number, Address & Location Map, Raniganj",+91358155094,principal@dinhatacollge.ac.in,http://dinhatacollege.ac.in/index.php,"Dinhata, Cooch Behar,rnWest Bengal, PIN- 736135"
"Marwari College Contact Number, Address & Location Map, Bhagalpur",0641-2422768,marwaricollegebgp@gmail.com,http://marwaricollegebgp.ac.in/,MARWARI COLLEGE BHAGALPUR – 812 007
"Jagruthi Degree College Contact Number, Address & Location Map, Hyderabad",040-24751451,office@jagruthi.ac.in,http://www.jagruthi.ac.in/,"Padmashali Bhavan,  Blood Bank s Opposite Lane,  Rajmohalla, Narayanaguda,  Hyderabad 500 029.  A.P. (INDIA)"
"Tinsukia College Contact Number, Address & Location Map, Dibrugarh",+91-374 2338340,tinsukiacollege1956@gmail.com,http://tinsukiacollege.com/,"Kachujan, Tinsukia, Assam 786125"
"HACC Ahmedabad Contact Number, Address & Location Map, Ahmedabad",(079)-26446381,hacollegeofcommerce@gmail.com,http://www.hacollege.org,"GLS Campus, opp Law Garden, Ellisbridge, Ahmedabad - 380 006."
"GPGC Gopeshwar Contact Number, Address & Location Map, Gopeshwar",01372-252145,principalgopeshwar@gmail.com,http://gpgcgopeshwar.org,"Gopeshwar, Chamoli"
"Siddharth College Of Arts Science And Commerce Contact Number, Address & Location Map, Jalna",02485 - 222251,prinsiddharth@rediffmail.com,http://www.siddharthcollegejfd.com/,"Siddharth Arts, Commerce & Science College Jafrabad, Tq. Jafrabad, Dist : Jalna.(M.S.) India"
"Urumu Dhanalakshmi College Contact Number, Address & Location Map, Tirur",91- 431-2531966,principaludc@gmail.com,http://www.udc.ac.in/,Pappakuruchi VillageKatturTiruchirapalli - 620 019.
"Akhilabhagya Mahavidyalay Contact Number, Address & Location Map, Gorakhpur",+91551 233 3772,sudhirrai010@gmail.com,http://www.abmahavidyalaya.org,"Ranapar, Post: Bishunpura via Barahi, District: Gorakhpur-273405 (India)"
"Pragati College Contact Number, Address & Location Map, Raipur",0771-2255911,info@pragaticollege.com,http://www.pragaticollege.com,Central Avenue Choubey Colony  Raipur (C.G.)
"AMCAS Chennai Contact Number, Address & Location Map, Chennai",044-2246 1418,info.amcas@asaneducation.com,http://www.amcas.in,"1/176, Bharathiyar Salai,Velachery - Tambaram Road,Jaladampet,Chennai - 600 100,Tamil Nadu, India"
"Digboi College Contact Number, Address & Location Map, Digboi",03751 270 472,support@digboicollege.com,http://www.digboicollege.com/,"Digboi, Assam 786151"
"Maharani Kalyani College Contact Number, Address & Location Map, Darbhanga",+91-6272-233451,mkc.lsarai@gmail.com,http://www.mkc.ssitl.com,"Laheriasarai, Darbhanga – 846003 (Bihar)"
"Dr. S.N.S. Rajalakshmi College Of Arts And Science Contact Number, Address & Location Map, Coimbatore",91-0422-2666646,drsnsrcas@gmail.com,http://www.drsnsrcas.ac.in,"486,Thudiyalur - Saravanampatti Road, Chinnavedampatti(Post), Coimbatore - 641049"
"Kidderpore College Contact Number, Address & Location Map, Kolkata",033-24597790,kidderporecollege@gmail.com,http://kidderporecollege.com,"Kidderpore College 2 & 3 Pitamber Sircar Lane Kolkata – 700023, INDIA"
"Dinabandhu Mahavidyalaya Contact Number, Address & Location Map, Bangaon",03215 255 044,info@dinabandhumahavidyalaya.org,http://dinabandhumahavidyalaya.org,"Bongaon, West Bengal 743235"
"Dr. Ambedkar College Contact Number, Address & Location Map, Nagpur",0712-3298042,dac_ngp@rediffmail.com,http://www.dacngp.ac.in,"Deeksha Bhoomi, Nagpur-440010. Maharashtra State, India"
"FMNC Kollam Contact Number, Address & Location Map, Kollam",0474 2725215,info@fatimamatanationalcollege.ac.i,http://www.fatimamatanationalcollege.ac.in,"Kollam Kerala, India."
"MSC Delhi Contact Number, Address & Location Map, Delhi",011-23237291,matasundricollege.du@gmail.com,http://ms.du.ac.in/,"MATA SUNDRI COLLEGE FOR WOMEN (University of Delhi), MATA SUNDRI LANE, NEW DELHI - 110002"
"Khalisani Mahavidyalaya Contact Number, Address & Location Map, Hooghly",+91-33-2682 5530,khalisanimahavidyalaya@gmail.com,http://www.khalisanicollege.org,"Khalisani ,Chandanagar, Hoogly ,West Bengal India"
"Mankar College Contact Number, Address & Location Map, Burdwan",+91343-2517269,mail@mankarcollege.org,http://www.mankarcollege.org/,MankarBurdwan-713144 West Bengal
"R.C. Institute of Technology Contact Number, Address & Location Map, New Delhi",011-28015971,jyotsnasinha05@rediffmail.com,http://www.rcitindia.org.in,"Gopal Nagar, Najafgarh,rnNew Delhi - 110043."
"Emmanuel College Contact Number, Address & Location Map, Thiruvananthapuram",0471-2248416,emmanuelcollegetvm@gmail.com,http://www.emmanuelcollege.ac.in/emc/facilities.php,Vazhichal Kudappanamood P.O  Thiruvanathapuram
"Newman College Contact Number, Address & Location Map, Thodupuzha",04862-222686,principal@newmancollege.ac.in,http://www.newmancollege.ac.in/,"Idukki District, Kerala- 685 585"
"PK Roy Memorial College Contact Number, Address & Location Map, Dhanbad",+91 9431377012,drskldas@gmail.com,http://pkrmc.ac.in/,"DHANBAD,JHARKHAND-826004"
"Nabagram Hiralal Paul College Contact Number, Address & Location Map, Hooghly",+91-033-26730007,nhlpcollege@gmail.com,http://hiralalpaulcollege.org.in/,"Nabagram Hiralal Paul College Nabagram , Hoogly"
"Nowgong College Contact Number, Address & Location Map, Nagaon",03672 235 640,saratdipika@gmail.com,http://nowgongcollege.org/,"NH 37, Nagaon, Assam 782001"
"Raghunathpur College Contact Number, Address & Location Map, Purulia",+91-032-51255235,rnpur_coll@rediffmail.com,https://raghunathpurcollege.ac.in/,P.O : Raghunathpur	   	Dist.: Purulia 723133 (W.B)
"Dr. Kanailal Bhattacharya College Contact Number, Address & Location Map, Kolkata",033-2627-2490,klb.college@gmail.com,http://www.drklbcollege.com/,"Dr. Kanailal Bhattacharya College Dharmatala, Ramrajatala, Santragachi, Howrah Kolkata, West Bengal 711104"
"Haringhata Mahavidyalaya Contact Number, Address & Location Map, Nadia","+91-03473233318 , +9103473-232273",haringhatamahavidyalaya@rediffmail.com,http://www.haringhatamahavidyalaya.org,"SUBARNAPUR, Haringhata, West Bengal 741249"
"Dr. MGR-Janaki College of Arts and Science for Women Contact Number, Address & Location Map, Chennai",044 2493 7382,admin@mgrjanaki.ac.in,http://www.mgrjanaki.ac.in,Dr. MGR-Janaki College of Arts and Science for WomenSathyabama MGR Maligai11&13Durgabai Deshmuk RoadRaja Annamalai PuramChennai 600028TamilnaduINDIA.
"DS College Katihar Contact Number, Address & Location Map, Katihar",06452 - 247062,rajeshwarnath.singh67@gmail.com,http://dscollegekatihar.com,Katihar Bihar India
"G.T.N. Arts College Contact Number, Address & Location Map, Dindigul",0451-2432199,gtncollege@yahoo.co.in,http://www.gtnarts.org,"GTN ARTS COLLEGE KARUR ROAD, DINDIGUL - 624 005"
"Hojai College Contact Number, Address & Location Map, Nagaon",03674-252163,hojaicollege@gmail.com,http://www.hojaicollege.org/admission-procedure.html,"Hojai , Nagaon(ASSAM) PIN:782435"
